track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRRSJTI128F423D1C1,No One Knows,Queens of the Stone Age,https://p.scdn.co/mp3-preview/7c75e26bfc6cddd2c87a55ccb5e7e765607c3706?cid=774b29d4f13844c495f206cafdad9c86,063ZwzDTRdyhMa4mKqpfnv,"rock, alternative, alternative_rock, hard_rock, 00s",,2007,255133,0.508,0.516,0,-6.996,1,0.0446,0.015,0.000988,0.0663,0.716,170.901,4
TRHMVGF128E078ED9B,Rape Me,Nirvana,https://p.scdn.co/mp3-preview/06f5dbdf848611605f68fc1e60c92d1cf12db93a?cid=774b29d4f13844c495f206cafdad9c86,11Tm0hw3DDF1gqU0kSEwiC,"rock, alternative, alternative_rock, 90s, grunge",Rock,1993,170000,0.417,0.739,8,-10.543,1,0.0466,0.0186,0.0,0.0638,0.255,111.928,4
TRUIVAV128F424A428,Polly,Nirvana,https://p.scdn.co/mp3-preview/360148780dc61c6f6b07b82f10e7521a07e864ce?cid=774b29d4f13844c495f206cafdad9c86,0xHch89AN9RlN8Nm4kJzs3,"rock, alternative, alternative_rock, 90s, acoustic, grunge",,1994,196466,0.618,0.392,11,-11.941,1,0.0388,0.683,7.09e-05,0.905,0.437,115.075,4
TRUFXWT128F147928F,Hurt,Johnny Cash,https://p.scdn.co/mp3-preview/88a729f6865d2c72c481d5a543d4bcb302310414?cid=774b29d4f13844c495f206cafdad9c86,1jHhOrH4kIhjLFvagzvw1s,"rock, classic_rock, folk, singer_songwriter, acoustic, country, beautiful, cover",,2007,218586,0.521,0.304,9,-11.577,0,0.0276,0.803,0.00231,0.0929,0.184,90.819,4
TRCUKNC12903CA03A6,High and Dry,Radiohead,https://p.scdn.co/mp3-preview/7cc39826315239401b8bac4317c14c35ecdbcd58?cid=774b29d4f13844c495f206cafdad9c86,0LNkoLBBuDYHc5OKY2bOvx,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, acoustic, beautiful, britpop",,2008,257480,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,4
TRCRCBT128F4260DD1,Such Great Heights,The Postal Service,https://p.scdn.co/mp3-preview/0185e782194fa2fecba88d96ad9afb4fff8d6406?cid=774b29d4f13844c495f206cafdad9c86,0cs7BfenkAuxTVJv96KMme,"rock, electronic, alternative, indie, pop, indie_rock, indie_pop, love",,2003,267466,0.649,0.814,5,-8.447,1,0.0469,0.00918,0.23,0.0672,0.199,174.979,4
TRSCMBY128F9311188,Mardy Bum,Arctic Monkeys,https://p.scdn.co/mp3-preview/4964cbac745e7e8ef3968b684ba291e8c756c579?cid=774b29d4f13844c495f206cafdad9c86,0gNQKJ5uTPeuxF2iVJAUAc,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2006,175426,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,4
TRYFDIV128F42BAF81,Fake Plastic Trees,Radiohead,https://p.scdn.co/mp3-preview/9f661dae7578998a5817c65210ff23fbfa1a0c74?cid=774b29d4f13844c495f206cafdad9c86,045sp2JToyTaaKyXkGejPy,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, love, beautiful, britpop, mellow",Rock,1995,290706,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,4
TRCSKKO128EF33DD14,Sweet Home Alabama,Lynyrd Skynyrd,https://p.scdn.co/mp3-preview/56c87d16c2f7514de3887a75e1084849b4f33198?cid=774b29d4f13844c495f206cafdad9c86,00I3Ty0pd83FWrPufrF03P,"rock, classic_rock, 70s, blues_rock",Rock,1998,283973,0.575,0.542,0,-14.544,1,0.0256,0.324,0.000783,0.0977,0.855,97.804,4
TRYJPIH128F4262602,This Love,Maroon 5,https://p.scdn.co/mp3-preview/86ee8e73aa2c439b7f772e939c5c5f542dca32d1?cid=774b29d4f13844c495f206cafdad9c86,0mIllpvSLn6pEgBNTkCmKX,"rock, alternative, pop, alternative_rock, love, 00s, pop_rock",RnB,2007,205786,0.714,0.862,5,-4.603,0,0.0363,0.0609,0.0,0.093,0.764,95.038,4
TREIGEZ12903CD2F22,Don't Look Back in Anger,Oasis,https://p.scdn.co/mp3-preview/5b82274e20e152fa933b2ce8db18aa5120e0bd1a?cid=774b29d4f13844c495f206cafdad9c86,0dgwXPvMBoEtA4iljLy0zY,"rock, alternative, indie, alternative_rock, british, 90s, britpop",,1995,287826,0.354,0.913,0,-3.584,1,0.0706,0.0255,4.11e-06,0.152,0.216,163.934,4
TRAAHSY128F147BB5C,Speed of Sound,Coldplay,https://p.scdn.co/mp3-preview/739f1ff67c5b9a416d7a1136c2e15b53a67bdce9?cid=774b29d4f13844c495f206cafdad9c86,1CAPtD2FgB23xGewa3nqkg,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, piano, 00s, britpop, mellow",Rock,2008,287906,0.523,0.898,11,-6.765,0,0.0567,0.00491,0.0345,0.0746,0.355,123.085,4
TRQEQMC128F4251B04,Break on Through (to the Other Side),The Doors,https://p.scdn.co/mp3-preview/d8f685ff9b50f2f6f7672fc86642df000b195481?cid=774b29d4f13844c495f206cafdad9c86,1OdO2milIwmQTkIkLZyPo0,"rock, classic_rock, psychedelic, 60s, psychedelic_rock",,1972,145866,0.421,0.751,9,-9.584,1,0.0472,0.202,0.0,0.17,0.789,89.839,4
TRJQVPN128F932BE9C,Here Without You,3 Doors Down,https://p.scdn.co/mp3-preview/182be4ef37fdfa43e0e0f39d1851a48189512d23?cid=774b29d4f13844c495f206cafdad9c86,0AG5b5RfnsTUmKWni1WrVT,"rock, alternative, alternative_rock, love",,2008,237080,0.552,0.541,10,-6.798,0,0.0247,0.049,0.0,0.189,0.202,144.011,4
TRJCDDQ128F429B0E4,Black Hole Sun,Soundgarden,https://p.scdn.co/mp3-preview/7dfd9e00e578f29f88afb25c42511e3c42893524?cid=774b29d4f13844c495f206cafdad9c86,00akIMQYqZtMOq20xIOQId,"rock, alternative, alternative_rock, 90s, grunge",,2016,271435,0.369,0.829,6,-3.974,1,0.0391,0.000199,0.000148,0.0761,0.139,105.414,4
TRPSVTL128F936017F,Sultans of Swing,Dire Straits,https://p.scdn.co/mp3-preview/a00a90236f87d059c5a9ff481680a29f7a60e8bb?cid=774b29d4f13844c495f206cafdad9c86,00C4IJWpY3k2cmo7dHuSs1,"rock, classic_rock, 80s, 70s, guitar",Rock,2013,348812,0.736,0.815,5,-9.302,1,0.0304,0.0763,0.0799,0.27,0.921,148.152,4
TRDYCXM128F424421F,Another One Bites the Dust,Queen,https://p.scdn.co/mp3-preview/c105fe344eed632ebb72a1a0ed8efcfb5a47c6ff?cid=774b29d4f13844c495f206cafdad9c86,0ibKC39pfwJSXY6ZNSbmJN,"rock, classic_rock, hard_rock, 80s, british",,2009,215345,0.935,0.526,5,-6.576,0,0.164,0.104,0.279,0.151,0.757,109.974,4
TRDKODA128F92FAF36,Learn to Fly,Foo Fighters,https://p.scdn.co/mp3-preview/371ecdede3dda7f49d04ba01ee7c6087abd31e79?cid=774b29d4f13844c495f206cafdad9c86,0mWiuXuLAJ3Brin3Or2x6v,"rock, alternative, alternative_rock, 90s, grunge",,2009,234800,0.439,0.931,11,-2.59,0,0.0473,1.92e-05,1.21e-05,0.193,0.527,135.944,4
TRDILER128F425B313,Kryptonite,3 Doors Down,https://p.scdn.co/mp3-preview/785242ace267b27c97483eb51c5a0c6a54807611?cid=774b29d4f13844c495f206cafdad9c86,0cb0Ks7AHEG2WojvmxBf1x,"rock, alternative, alternative_rock, hard_rock",,2012,235466,0.546,0.805,11,-7.142,0,0.0281,0.00636,2.01e-05,0.152,0.529,99.01,4
TRXCSBC128E07943A1,Radioactive,Imagine Dragons,https://p.scdn.co/mp3-preview/da67866af09b9906c4f828eb9dd18719e9655e97?cid=774b29d4f13844c495f206cafdad9c86,07k45oBi6TbbwB2fxCcGl5,"rock, alternative, indie, alternative_rock, indie_rock, american",,2013,186653,0.471,0.765,9,-5.087,1,0.0616,0.133,1.78e-06,0.733,0.232,136.351,4
TRIQAMB128F4248D92,Are You Gonna Be My Girl,Jet,https://p.scdn.co/mp3-preview/f0e6e6d1835303097ef22037f333f8c057463146?cid=774b29d4f13844c495f206cafdad9c86,0bCdJzPO8jzme0oCAtIZxr,"rock, alternative, indie, alternative_rock, indie_rock",,2012,213800,0.596,0.927,2,-5.751,1,0.0727,0.00137,0.000244,0.129,0.591,104.708,4
TRPITSC128F92E27C0,Wake Me Up When September Ends,Green Day,https://p.scdn.co/mp3-preview/a83eedd6b982d4afdc2ceaeb458f471118ad78aa?cid=774b29d4f13844c495f206cafdad9c86,0rWZLMLDOFn7xAtwJrGDuj,"rock, alternative, indie, alternative_rock, punk, punk_rock, american, 00s",,2013,285653,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,4
TRXNSKZ128F427F1FB,Last Nite,The Strokes,https://p.scdn.co/mp3-preview/dd2111a218b3007e3e23a6be300a87f02aee045a?cid=774b29d4f13844c495f206cafdad9c86,1zfcJIw2XkBoBSOzLDbiM5,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2001,193373,0.624,0.899,0,-5.71,1,0.0295,0.0223,0.000155,0.0975,0.797,104.055,4
TRCSOOX128F423EDE7,All Apologies,Nirvana,https://p.scdn.co/mp3-preview/ef80e817943da1bdccd7984a12a3539d3db66e43?cid=774b29d4f13844c495f206cafdad9c86,0Bb6Ew55idKQ8IYTiQNnKy,"rock, alternative, alternative_rock, 90s, grunge",,1993,229973,0.446,0.666,1,-11.386,1,0.0402,0.0533,2.1e-05,0.12,0.423,113.347,4
TRASRXK128F9311176,Fake Tales of San Francisco,Arctic Monkeys,https://p.scdn.co/mp3-preview/93d7fa28380ae4499a16dececa48b7a117bd44ea?cid=774b29d4f13844c495f206cafdad9c86,1RqqEU82PZFxy9AOntKosx,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2006,179946,0.453,0.772,11,-4.466,0,0.0464,0.0109,0.0,0.0392,0.702,127.148,4
TRRVVTK128F422BB5D,Don't Stop Me Now,Queen,https://p.scdn.co/mp3-preview/6042b8adbf1102b28d5da81aa952134af83080b1?cid=774b29d4f13844c495f206cafdad9c86,0ch4H0B6RvfOvpI47YXyre,"rock, classic_rock, 80s, british, 70s",Pop,1979,268173,0.45,0.863,0,-11.825,1,0.194,0.0502,0.000241,0.689,0.23,159.335,4
TROCLWN128F92EB284,Fluorescent Adolescent,Arctic Monkeys,https://p.scdn.co/mp3-preview/cb8560b45aa0d4028e94a2648686c460641074d0?cid=774b29d4f13844c495f206cafdad9c86,02Y78WneC8bUaKWouKl00v,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Pop,2007,177534,0.647,0.818,6,-5.222,0,0.0291,0.00196,3.04e-05,0.177,0.813,112.109,4
TRWQINA128F9339E57,Buddy Holly,Weezer,https://p.scdn.co/mp3-preview/8e4fe24146a0acac840e9f3ed45f92b684bd96bf?cid=774b29d4f13844c495f206cafdad9c86,0gOyllwzM7IvfuYZ903zNv,"rock, alternative, indie, alternative_rock, indie_rock, 90s, american",Rock,1994,159226,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
TRXPXGP128F9319B6D,Island in the Sun,Weezer,https://p.scdn.co/mp3-preview/466f86cec2ab7d9248f93fab9221511cacc88c31?cid=774b29d4f13844c495f206cafdad9c86,07n8herweO0s6AmVvWGg38,"rock, alternative, indie, pop, alternative_rock, indie_rock, 90s, 00s, mellow, chill",,2009,200066,0.654,0.802,4,-6.299,0,0.0289,0.00698,0.000915,0.177,0.692,114.637,4
TRRKQMW128F9312597,Banquet,Bloc Party,https://p.scdn.co/mp3-preview/c458c74ad185378340fe18e7ea32214136ac27bc?cid=774b29d4f13844c495f206cafdad9c86,10DvIvSGKXCbAQtWsmJ5TF,"rock, alternative, indie, alternative_rock, indie_rock, british, post_punk, britpop",Rock,2011,198986,0.568,0.967,10,-3.804,0,0.0728,0.00163,0.00314,0.315,0.756,149.949,4
TRFOVTO128F4228CC3,Fortunate Son,Creedence Clearwater Revival,https://p.scdn.co/mp3-preview/3136857b0f683af80257d8641b8e2680ddd8f2ce?cid=774b29d4f13844c495f206cafdad9c86,02W3Xt0zd4cXTQ923Cx9Q3,"rock, classic_rock, 60s",Rock,2005,138052,0.631,0.761,0,-3.905,1,0.0381,0.0562,0.26,0.201,0.45,132.498,4
TRINBYX128E0788920,1979,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/133a9c8c49f32b3efa5addbd4fc1a553382da3d0?cid=774b29d4f13844c495f206cafdad9c86,0x2RFa998GW2SJ0taSn9W6,"rock, alternative, indie, alternative_rock, 90s, grunge",Rock,2013,267266,0.77,0.806,3,-9.414,1,0.0329,0.0153,0.614,0.0542,0.963,126.888,4
TRXCCHH128F429C0A9,Lonely Day,System of a Down,https://p.scdn.co/mp3-preview/b11499607c5ba42aae537b0aebd3bef92f335eba?cid=774b29d4f13844c495f206cafdad9c86,0EJHR4yvxC4TdLdbmQ9Ktq,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Rock,2010,167906,0.47,0.796,8,-3.277,0,0.0336,0.362,1.11e-06,0.133,0.215,113.108,3
TRUFSZX128F9325AAB,Every Breath You Take,The Police,https://p.scdn.co/mp3-preview/7c08076943943824bf2e2c64e67ed98aa3a31713?cid=774b29d4f13844c495f206cafdad9c86,04BZpl14RpYqAtSb5ec5kz,"rock, pop, classic_rock, 80s, british, new_wave",,2013,300706,0.515,0.788,2,-6.841,1,0.0367,0.37,0.0,0.323,0.476,118.326,4
TRYFESD128F424095C,How You Remind Me,Nickelback,https://p.scdn.co/mp3-preview/bce58ffc6c70e0fcf2f2c0228f794743a07569ab?cid=774b29d4f13844c495f206cafdad9c86,0F2nGhgFNlkVHm81zNEvW6,"rock, alternative, alternative_rock, hard_rock",Rock,2001,223826,0.44,0.763,10,-5.023,1,0.0337,0.00119,0.0,0.108,0.538,172.159,4
TRGAIDZ128F92EF7A1,Don't Speak,No Doubt,https://p.scdn.co/mp3-preview/3a7c3123dcbdc8454977a9be7c90875bc3438569?cid=774b29d4f13844c495f206cafdad9c86,0usJ6ywAqqeJx1nQl5SWlP,"rock, alternative, pop, female_vocalists, alternative_rock, 90s, love, pop_rock, ska",,2004,263000,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,4
TRRGJNU128F92F42BF,Light My Fire,The Doors,https://p.scdn.co/mp3-preview/587df1d06b120c97f7859c8e47f7f59ac65096f0?cid=774b29d4f13844c495f206cafdad9c86,04Z8wWkZ9jUFXIbjs1sgUt,"rock, classic_rock, psychedelic, 60s, psychedelic_rock",Rock,2012,412280,0.424,0.619,4,-10.116,0,0.0306,0.278,0.0,0.0585,0.523,130.514,4
TRCBZKH128F4277109,We Will Rock You,Queen,https://p.scdn.co/mp3-preview/77650d27f9d1c150eaacf12ab83ce62b2e99dca0?cid=774b29d4f13844c495f206cafdad9c86,03jhnLcIT8C4DhXnNecOZv,"rock, classic_rock, hard_rock, 80s, british, 70s",Rock,2006,121706,0.69,0.44,11,-8.528,0,0.0768,0.654,0.0,0.538,0.494,81.234,4
TRCPPBY128F92F4290,Dream On,Aerosmith,https://p.scdn.co/mp3-preview/4c7fea33f70ea10631656c9bccace988ee2aaa42?cid=774b29d4f13844c495f206cafdad9c86,07KHJvlYBeQVqrmifTEqEp,"rock, classic_rock, hard_rock, 70s",,2011,265093,0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,4
TRXIBFG128F42A4CFF,The Kids Aren't Alright,The Offspring,https://p.scdn.co/mp3-preview/74fd14ff0029da616e14376e853697dc10079783?cid=774b29d4f13844c495f206cafdad9c86,1kYq9r2xSLCPbCpb6jvr4V,"rock, alternative, alternative_rock, punk, punk_rock, 90s",Rock,2005,179946,0.512,0.945,1,-4.204,1,0.0347,0.006,3.25e-05,0.0581,0.812,99.552,4
TRVKVCD128F42803D8,Everything in Its Right Place,Radiohead,https://p.scdn.co/mp3-preview/54f1a88d16e6a4be7f82fccc62f8047652686b16?cid=774b29d4f13844c495f206cafdad9c86,0EbbQxW5KqDo2lS4Uxtoz5,"rock, electronic, alternative, indie, alternative_rock, ambient, experimental, british, chillout",,2000,249560,0.306,0.451,5,-11.407,0,0.0442,0.698,0.032,0.103,0.0625,123.957,5
TRXTJPE128F424981D,Boys Don't Cry,The Cure,https://p.scdn.co/mp3-preview/12a0aab22cf5bc7d9f2d28068f8aa64de2982497?cid=774b29d4f13844c495f206cafdad9c86,0a3cUjyu8R1UC3MyIawZlA,"rock, alternative, indie, pop, alternative_rock, 80s, british, new_wave, post_punk",,2001,161200,0.459,0.837,11,-5.98,0,0.0662,0.00444,0.0,0.111,0.639,169.434,4
TROPNWM128F1488325,Just Like Heaven,The Cure,https://p.scdn.co/mp3-preview/7a0e874d160460227cd70fab9778e0902c812aaf?cid=774b29d4f13844c495f206cafdad9c86,00JSPaZtV49IMMtmMDqrcX,"rock, alternative, pop, alternative_rock, 80s, british, new_wave, post_punk, love",,2003,212853,0.445,0.975,9,-3.418,1,0.0482,0.019,7.66e-05,0.136,0.754,151.094,4
TRBRRRZ128F930AB47,One Step Closer,Linkin Park,https://p.scdn.co/mp3-preview/4859175e37ab4336af22f983fec6d2d126a2b1de?cid=774b29d4f13844c495f206cafdad9c86,0jLPZfxVzioMLFVx4dcIy1,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Rock,2000,157333,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4
TRGDQFS128F933AD5C,Violet Hill,Coldplay,https://p.scdn.co/mp3-preview/d1203aa08085a764cc2d494e48f6aaf58b244e59?cid=774b29d4f13844c495f206cafdad9c86,0aeknkZO0MWCdgwlNMypib,"rock, alternative, indie, pop, alternative_rock, british, 00s, britpop",Rock,2008,221306,0.332,0.587,1,-7.905,0,0.0362,0.0571,0.00162,0.0864,0.109,76.051,4
TRCQJSC12903D00F96,Beautiful Day,U2,https://p.scdn.co/mp3-preview/e12ab124cc3fa80a08affe22e2327fe78750d24b?cid=774b29d4f13844c495f206cafdad9c86,0A5PumFRR67jUbWuzRQOKX,"rock, alternative, pop, classic_rock, pop_rock",,2007,251506,0.533,0.737,2,-13.734,1,0.0416,0.0148,0.00402,0.334,0.5,136.178,4
TRXZHUK128F424B8BF,With or Without You,U2,https://p.scdn.co/mp3-preview/72edee9a1e8aa1548a4f86b58c5c9e0965e26591?cid=774b29d4f13844c495f206cafdad9c86,07F7HYI1I8i5JWDhEVWCmm,"rock, alternative, pop, classic_rock, 80s, love",,1998,298493,0.546,0.49,2,-9.318,1,0.0307,0.000122,0.268,0.0961,0.118,109.943,4
TRRGTOV128F425B9D1,I Hate Everything About You,Three Days Grace,https://p.scdn.co/mp3-preview/47ac6065d405d9b4f5ef6cea48e954244b49d185?cid=774b29d4f13844c495f206cafdad9c86,0iWMnHtF1EFfRIWTYfx7Wi,"rock, alternative, metal, alternative_rock, hard_rock",,2011,231320,0.481,0.798,6,-6.31,0,0.0388,0.005,0.0,0.153,0.474,89.344,4
TRRIGXH12903CB17E1,The Reason,Hoobastank,https://p.scdn.co/mp3-preview/b88392e350a215b5f6f4cf309b6ceabe925ec1a8?cid=774b29d4f13844c495f206cafdad9c86,0f9Ux3Lv1GWGHMyyOgGhbC,"rock, alternative, pop, alternative_rock, love, pop_rock",RnB,2010,233173,0.464,0.585,4,-7.889,1,0.0283,0.00948,0.0,0.131,0.0716,82.852,4
TRCRWSN128F4236A4B,November Rain,Guns N' Roses,https://p.scdn.co/mp3-preview/86bd9e53c656d8fad82d7e442a3ef3af28781c9c?cid=774b29d4f13844c495f206cafdad9c86,11C3oTzP4WJ2UlU3TzHtCK,"rock, classic_rock, hard_rock, 80s, 90s",,2004,536960,0.329,0.679,11,-8.219,1,0.0314,0.0259,0.315,0.123,0.272,80.029,4
TRCTRMZ128F92FD9E4,People Are Strange,The Doors,https://p.scdn.co/mp3-preview/f63e989a2e7d5c11558f02698882857a51b56a91?cid=774b29d4f13844c495f206cafdad9c86,02RLmWWvhxyvQN93obEr24,"rock, classic_rock, psychedelic, 60s, psychedelic_rock",,2006,130280,0.679,0.472,4,-8.552,0,0.0422,0.675,0.0,0.29,0.769,119.665,4
TRRXNZP128F422157F,The Middle,Jimmy Eat World,https://p.scdn.co/mp3-preview/83ddcacd75ace7ba3619fc03e87a7882821f5280?cid=774b29d4f13844c495f206cafdad9c86,0a31rjLfRD2SG0J0aB7CuG,"rock, alternative, indie, pop, alternative_rock, punk, indie_rock, punk_rock, emo",,2001,166040,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.927,162.15,4
TRCTKZT128F421F258,Gimme Shelter,The Rolling Stones,https://p.scdn.co/mp3-preview/68d5b58730777f3e521918ff895c24c1f8ec250d?cid=774b29d4f13844c495f206cafdad9c86,0t7ttzoe3dV0mah4lBI2kx,"rock, classic_rock, british, 60s",,1971,270853,0.631,0.632,1,-8.227,0,0.031,0.484,0.0316,0.121,0.492,118.649,4
TROTLJX128F92FECBB,My Hero,Foo Fighters,https://p.scdn.co/mp3-preview/ea1fb01ec4f28f204b1591c2953d1f6c886941e2?cid=774b29d4f13844c495f206cafdad9c86,0BkxuWDGOf8d0m6HG9XmeM,"rock, alternative, alternative_rock, hard_rock, 90s, grunge",,1997,259800,0.367,0.919,9,-4.218,1,0.0574,4.23e-05,0.000489,0.0603,0.301,153.954,4
TRQBGQI128F4267F9B,All Along the Watchtower,Jimi Hendrix,https://p.scdn.co/mp3-preview/5eec2933740ab3984340d5f004813f8275e1bb97?cid=774b29d4f13844c495f206cafdad9c86,0GuQcX8wTe8bUZ72ZncR7m,"rock, classic_rock, blues, psychedelic, 60s, psychedelic_rock, guitar, cover",,2009,239666,0.433,0.787,8,-6.747,1,0.0581,0.00287,2.97e-05,0.0883,0.562,113.363,4
TRBNYBX128F422EC61,Hey There Delilah,Plain White T's,https://p.scdn.co/mp3-preview/fbac064e4b0b969269bb8f0120b12ee588bf50bf?cid=774b29d4f13844c495f206cafdad9c86,03U2Ypm7VifnymUMQC0CUh,"rock, alternative, indie, pop, indie_rock, acoustic, emo, love, beautiful, mellow",Rock,2006,247060,0.451,0.261,2,-12.467,1,0.029,0.981,3.21e-06,0.659,0.372,100.46,4
TRAAXZC128F9360095,When the Sun Goes Down,Arctic Monkeys,https://p.scdn.co/mp3-preview/a94924e4d62c59fe7f1b35b2cb219b490518449d?cid=774b29d4f13844c495f206cafdad9c86,0bgpvcmfscIdN41ZPwHy5H,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2006,202013,0.35,0.868,11,-4.903,0,0.171,0.0357,0.0,0.13,0.415,169.631,4
TRLGOOE128F42530B0,Like a Rolling Stone,Bob Dylan,https://p.scdn.co/mp3-preview/f0eec1a1dbd31bf51cf323d2981535ec4fc5a568?cid=774b29d4f13844c495f206cafdad9c86,00mvg9j0RqyqqwrugBTVPr,"rock, classic_rock, folk, singer_songwriter, acoustic, 60s, oldies",,2014,367853,0.486,0.717,0,-6.149,1,0.0324,0.747,0.0,0.231,0.531,95.52,4
TRKVHUM128F4241E3E,The House of the Rising Sun,The Animals,https://p.scdn.co/mp3-preview/da7cd6105e6aaf6339bfd62ce077cae0d255832a?cid=774b29d4f13844c495f206cafdad9c86,042wAFeo5OJweqkEom50sN,"rock, classic_rock, british, 60s, oldies, blues_rock",,2013,268800,0.298,0.563,9,-7.163,0,0.032,9.67e-05,0.0254,0.143,0.29,117.505,3
TRBBVGN128F931CBE4,Come Together,The Beatles,https://p.scdn.co/mp3-preview/0b7f27e54b99170672e251a5fa65c6846ed8d9ec?cid=774b29d4f13844c495f206cafdad9c86,2Cy21RP95WjKPXjS343LoK,"rock, pop, classic_rock, british, psychedelic, 60s, oldies",Jazz,2014,206091,0.515,0.747,9,-4.369,0,0.0434,0.0321,5.37e-05,0.313,0.365,178.134,4
TRSJJWD128F930EAD7,What I've Done,Linkin Park,https://p.scdn.co/mp3-preview/b2bdf31db7c3a90dfa8f5c7539f8832c4089afe8?cid=774b29d4f13844c495f206cafdad9c86,18lR4BzEs7e3qzc0KVkTpU,"rock, alternative, metal, alternative_rock, nu_metal",Rock,2007,205613,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,4
TRDMUWU128E078EDDB,Dumb,Nirvana,https://p.scdn.co/mp3-preview/b8463d9fe1e8540fd6d673d05d8e8de6951d350d?cid=774b29d4f13844c495f206cafdad9c86,13noTim30TG19L0rg9fa9k,"rock, alternative, alternative_rock, 90s, grunge",Rock,1993,149706,0.682,0.405,6,-11.86,1,0.028,0.151,0.387,0.27,0.846,113.719,4
TRGTHCA128E0782187,Airbag,Radiohead,https://p.scdn.co/mp3-preview/d0f6278fcf67c3c76212d293fa2623f2763087ce?cid=774b29d4f13844c495f206cafdad9c86,11GmOZfxH6ENa1Q2pFVno8,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, 90s, britpop",,2012,284400,0.14,0.89,2,-6.948,1,0.0638,0.00737,0.812,0.278,0.627,167.781,4
TRDBEXV128F42A4ABC,B.Y.O.B.,System of a Down,https://p.scdn.co/mp3-preview/2f373f029e1110b19c265b8f4bc4d265e5fa9539?cid=774b29d4f13844c495f206cafdad9c86,0EYOdF5FCkgOJJla8DI2Md,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",,2005,255466,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4
TRFOWKL12903CB3227,Sympathy for the Devil,The Rolling Stones,https://p.scdn.co/mp3-preview/e27a1939734aa019623c581ca1284ca640a5dc43?cid=774b29d4f13844c495f206cafdad9c86,01EiSKCrmQvNWWn0bt13eR,"rock, classic_rock, british, 60s",Electronic,1995,528693,0.479,0.874,9,-8.845,1,0.0723,0.333,0.424,0.686,0.834,118.657,4
TRILDGP128F42668BC,Alive,Pearl Jam,https://p.scdn.co/mp3-preview/628f678adab15d9b2b8a144e4bdffd5b2c493436?cid=774b29d4f13844c495f206cafdad9c86,00b8rIJGgj2V9L0iGMwPvY,"rock, alternative, alternative_rock, 90s, grunge",,2015,341160,0.298,0.825,2,-8.053,1,0.0408,0.00541,1.46e-05,0.44,0.54,75.592,4
TRXHJXZ128F423A18E,Immigrant Song,Led Zeppelin,https://p.scdn.co/mp3-preview/8455599677a13017978dcd3f4b210937f0a16bcb?cid=774b29d4f13844c495f206cafdad9c86,0PHVHKVy87eLKx3UJ6KwC0,"rock, classic_rock, hard_rock, british, 70s",Country,2003,145066,0.574,0.926,11,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.097,4
TRARTEH128F423DBC1,15 Step,Radiohead,https://p.scdn.co/mp3-preview/18f2a704083cc69612e54165b0afeba18aa9462e?cid=774b29d4f13844c495f206cafdad9c86,6dsq7Nt5mIFzvm5kIYNORy,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, britpop",Rock,2007,237293,0.6,0.853,1,-7.584,1,0.0423,0.0489,0.346,0.0934,0.847,94.457,4
TRUDYJT12903CCCC61,Money,Pink Floyd,https://p.scdn.co/mp3-preview/eceb1b928c7339ba16bfde8c4f9731af72ee1637?cid=774b29d4f13844c495f206cafdad9c86,0vFOzaXqZHahrZp6enQwQb,"rock, classic_rock, progressive_rock, british, psychedelic, 70s, psychedelic_rock",,1973,382834,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,1
